"Source:","http://www.lib.berkeley.edu/MRC/imagesafam.html"
"The Movies, Race, and Ethnicity"
"Politically Incorrect Cartoons","
                    Contents: Swing wedding -- Old mill pond -- Tin Panalley cats -- Scrub me, mama, with a boggie beat --Boogie woogie man -- Jasper's in a jam -- Jasper andthe beanstalk (Jack and the beanstalk tale) -- Jasperand the haunted house -- Hot lips Jasper -- SliphornKing of Polaroo -- Ham's that couldn't be cured --Saturday evening puss (Tom & Jerry) -- Goldilocks andthe jivin' bears (Three bears tale) -- Clean pastures-- Three little bops (Three little pigs tale) -- Coalblack and de sebben dwarfs (Sleeping beauty tale).Credits: Producers/directors, Walter Lantz, George Pal[et al].
                    Collection of rare and obscure cartoons with a jazzoriented theme (which means lots of characters with biglips and natural riddem). Includes several of GeorgePal's hard to find ""Jasper"" Puppetoons, ""Tin PanAlleycats"" (a fave with its Salvador Dali stylelandscapes) and Tom & Jerry with that black maid younever see anymore. 
                  ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2441"">DVD 2441Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"The Princess and the Frog (Walt Disney Pictures,2009)","Directors: Ron Clements, John Musker. AVoices: AnikaNoni Rose, Bruno Campos, Keith David, Michael-Leon Wooley,Jennifer Cody, Jim Cummings, Peter Bartlett, Jenifer Lewis,Oprah Winfrey, Terrence Howard, John Goodman. A musicalretelling of the fairy tale set in Jazz Age-era NewOrleans. Arrogant, carefree Prince Naveen and hardworkingwaitress Tiana cross paths. Prince Naveen is transformedinto a frog by a conniving voodoo magician. Tiana followssuit when she decides to kiss the amphibian royalty. Withthe help of a trumpet-playing alligator, a Cajun firefly,and an old blind lady who lives in a boat in a tree, Naveenand Tiana must race to break the spell and fulfill theirdreams. 98 min. â€¢149; Ѭhref=""http://www.imdb.com/title/tt0780521/"">Credits andother information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2885"">DVD X2885Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"Racist Warner Bros. Cartoons","
                    Sunday go to meetin' time -- Confederate honey -- Allthis and rabbit stew -- Bugs Bunny nips the nips --Angel puss -- Goldilocks and the jivin' bears (Threebears tale) -- [Bugs Bunny in war bond publicannouncement] -- Coal black and de sebben dwarfs(Sleeping beauty tale) -- Clean pastures -- Tin Panalley cats -- Scrap happy -- Ductators -- Tokio jokio.
                    Watch Bugs Bunny, Daffy Duck and other Warner Bros.cartoon characters poke fun at racial minorities inthis ultra-rare collection of racist cartoons that willnever be seen on TV. 91 min. 
                  ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2443"">DVD 2443Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"Romeo in Rhythm(1940)","Directed by Rudolf Ising. ""...this is a subdued, onemight even say sweet, tribute to black music and culture. Asort of animated CARMEN JONES, if you like. While theprincipal players being caricatured as crows might bringhowls of ""racism"" now, one can easily forgive such apractice in this cartoon--indeed, it seems perfectlylogical. One would expect crows, if they could talk, singand dance, to put on a show such as this."" [Ѭhref=""http://orphan-toons.blogspot.com/2006/11/swing-shakespeare-romeo-in-rhythm-1940.html"">HomeFor Orphan ToonsЖ ] Included on ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+8479"">DVD 8479Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"Uncle Tom's Bungalow [animated cartoon]","
                    Directed by Tex Avery, 1937. Topsy and Little Eva buyUncle Tom from Simon Legree's Used Slave Co., but can'tkeep up the payments. Topsy and Eva do a color switchunder Legree's whip as Eliza saves the day. 
                    
                      
                      
                    
                  Reviews and articles:â€¢149;Wallace, Michelle. ""The Celluloid Cabin:Satiricial Distortions of Uncle Tom in AnimatedCartoon Short, 1932-1947."" Studies in PopularCulture, vol. 23, no. 3, pp. 1-10, 2001Apr","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC999:2140"">Video/C999:2140Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"Uncle Tom's Cabana [animated cartoon]","
                    Directed by Tex Avery, 1947. Uncle Tom's Cabana: UncleTom went from cabin to cabana to ward off the mortage.Little Eva (now grown up) saves Tom's cabin with hersinging and seductive sexiness. ; 
                    
                      
                      
                    
                  Reviews and articles:â€¢149;Wallace, Michelle. ""The Celluloid Cabin:Satiricial Distortions of Uncle Tom in AnimatedCartoon Short, 1932-1947."" Studies in PopularCulture, vol. 23, no. 3, pp. 1-10, 2001Apr","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9355"">DVD 9355Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVHS999:2140"">VHS999:2140Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"[Uncle Tom's Cabin] Eliza on Ice (animated,1944)","
                    Uncle Tom starts the race with Simon Legree chasingEliza. Mighty Mouse rescues Eliza. 6 min. ;
                    
                      
                      
                    
                  Reviews and articles:â€¢149;Wallace, Michelle. ""The Celluloid Cabin:Satiricial Distortions of Uncle Tom in AnimatedCartoon Short, 1932-1947."" Studies in PopularCulture, vol. 23, no. 3, pp. 1-10, 2001Apr","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9355"">DVD 9355Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2140"">vhs 999:2140Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"Weird Cartoons. Vol. 1","Includes such racists ""gems"" of the 1930's and 40's asLittle Black Sambo / Castle Films presents ; produced byCelebrity Pictures ; animated by U.B. Iwerks (ca. 8 min.)-- Scrub me mama with a boogie beat / A Universal Picture ;a Walter Lantz production ; artists, Alex Covy, FrankTipper ; story, Ben Hardaway ; words and music, Don Daye(ca. 6 min.) ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+999:2193"">Video/C 999:2193Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Animated Cartoons"
"Beware (1946)","Directed by Bud Pollard. Cast: Louis Jordan,Frank Wilson, Emory Richardson, Valerie Black,Milton Woods, Joseph Hilliard, Tommy Hix, CharlesJohnson, John Grant, Walter Earle, Ernest Calloway,Dimples Daniels, Aristo-Genes Girls Club, TympnayFive. Ware College is about to close its doorsforever because its endowment has run dry. A lastminute appeal to famous alumni brings the college'splight to the attention of Louis Jordan. Jordan,known as King of the Jukebox, set things right byhounding the good-for-nothing grandson of WareCollege's founder into spending his fortune oneducation rather than fast living. 54 min. â€¢149;Ѭhref=""http://www.imdb.com/title/tt0038353/"">Creditsand other information from the Internet MovieDatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVDX4193"">DVDX4193Ж","The Movies, Race, and Ethnicity","African Americans","Race Movies/Black Cast Films"
"Birmingham Black Bottom: The First BlackTalkies.","Contents: Music hath harms / Cast: SpencerWilliams, Roberta Hyson, Curtis Mosby's DixielandBlue Blowers -- The melancholy dame / Cast: EvelynPreer, Spencer Williams, Roberta Hyson -- Framingof the shrew / Cast: Evelyn Preer, Edward Thompson-- Oft in the silly night / Cast: Spencer Williams,Roberta Hyson. These groundbreaking comedies, thebrainchild of pioneer director, Al Christie, arefrom the first series of talking pictures writtenand conceived for black performers, rare shortsfrom 1929. With the advent of sound, Christiedecided to produce a series of all black castcomedy-musical shorts adapted from Octavus RoyCohen's ""Darktown Birmingham"" stories. To cast hiscomedies, he chose from the talent of the famousLafayette Players Stock Company of Harlem. 75 min.","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1770"">vhs 999:1770Ж","The Movies, Race, and Ethnicity","African Americans","Race Movies/Black Cast Films"
"The Black King (Harlem Hot Shot)(1932)","
                    Directed by Bud Pollard. Cast: A.B. Comathiers,Vivianne Baker, Knolly Mitchell, Dan Michaels,Mary Jane Watkins, Harry Gray, Mike Jackson,Lorenzo Tucker, Trixie Smith. this film is oneof the earliest films to focus on ""The Back toAfrica"" movement. Made by an independentwhite-owned company, this film was billed as asatire on the life of Marcus Garvey. 70 min.                   
                      
                    
                  â€¢149;Ѭhref=""http://us.imdb.com/title?0022692"">Creditsand other information from the InternetMovie DatabaseЖ
                        
                          Reviews andarticles:
                          â€¢149;Larson, Charles R. ""TheBlack King: Forgotten 'Black?'Classic."" Journal of PopularFilm and Television, vol. 20no. 2. 1992 Summer. pp: 17-25.
                        
                      Reviews andarticles:â€¢149;Larson, Charles R. ""TheBlack King: Forgotten 'Black?'Classic."" Journal of PopularFilm and Television, vol. 20no. 2. 1992 Summer. pp: 17-25.","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X29 "">DVD X29 Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo+999:929
 "">Video 999:929
 Ж","The Movies, Race, and Ethnicity","African Americans","Race Movies/Black Cast Films"
"Black Shadows on a Silver Screen.","History of the motion picture made by Blackfilm makers between 1900 and 1950, including scenesfrom these films. Emphasizes the attempt by Blackfilm makers to provide alternatives to the lack ofsensitivity and racism of Hollywood films byportraying Blacks realistically. 52 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVDX1409+"">DVDX1409 Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+1063"">Video/C 1063Ж","The Movies, Race, and Ethnicity","African Americans","Race Movies/Black Cast Films"
"The Blood of Jesus (1941)","
                    Directed by Spencer Williams. Cast: SpencerWilliams, Cathryn Caviness, Heavenly Choir,Juanita Riley, James B. Jones, Frank H.McClennan, Eddue DeBuse, Rogenia Goldthwaite,Reather Hardeman, Alva Fuller. Concerns theaccidental shooting of a woman and of the faithin Jesus that brings her back. As she liesdying, her soul goes on a symbolic journey inwhich it rejects Hell for Zion, Satan for God,at the foot of the cross. When she awakensrecovered, the choir of sisters and brothersfrom the church come in to sing and celebratethe miracle. Offers a glimpse into SouthernBaptist life from an African-Americanperspective. 68 min. ; 
                    Ѭhref=""http://us.imdb.com/Title?0033406"">â€¢149;Creditsand other information from the Internet MovieDatabaseЖ
                    
                      
                      
                    
                    
                      
                      
                      
                    
                  â€¢149;Awards & Honorsâ€¢149;Ѭhref=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖReviews andarticles:â€¢149;Giles, Mark. ""The Blood ofJesus: Timeless Black Values."" BlackCamera - A Micro Journal of Black FilmStudies 15:1 [Spring-Summer 2000] p.6-7Ѭhref=""http://iipaft.chadwyck.com/cgi/fulltext?ACTION=BYID&warn=N&div=2&SUBSET=1&ENTRIES=1&ID=00138114&JID=JID15363155&ROYID=LOUJID15363155"">Full-textof this article / review is available: UCusers onlyЖâ€¢149;Strecker, Damien. ""No LaughingMatter: Spencer Williams, Jr.'s ChristianMoral Vision in ""The Blood of Jesus"".Black Camera - A Micro Journal of BlackFilm Studies 20:2 [Fall-Winter 2005]p.6-7 Ѭhref=""http://iibp.chadwyck.com/iibp/fulltext?ACTION=byoffset&warn=N&OFFSET=65167741&div=0&SUBSET=param(SUBSET)&ENTRIES=default&FILE=default&RID=00292895&JID=paramurlencode(ISN)"">Full-textof this article / review is available: UCusers onlyЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1638"">DVD X1638Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:928"">vhs999:928Ж","The Movies, Race, and Ethnicity","African Americans","Race Movies/Black Cast Films"
"Blue Melodies (Hollywood rhythm:Paramount Musical Shorts; 3)","Various, Paramount (1929-34). Eight minimusicals featuring landmark performances by thelegends of jazz and blues from the early years ofsound film production. Bessie Smith stars in heronly film, the once-notorious musical St. LouisBlues. Teenaged Billie Holiday performs with DukeEllington's orchestra while another piece, Bundleof Blues, spotlights Ellington's favorite bandsinger, Ivie Anderson. And, months before herBroadway debut, a girlish Ethel Merman defends herlife before a judge in Her Future. Contents:Symphony in Black: A Rhapsody of Negro Life / DukeEllington, Billie Holiday (1935) -- Those Blues /Vincent Lopez (1932) -- Ol' King Cotton / GeorgeDewey Washington (1930) -- A Bundle of Blues / DukeEllington, Ivie Anderson (1933) -- Jitterbug Party/ Cab Calloway (1934) -- Her Future / Ethel Merman(1930) -- St. Louis Blues / Bessie Smith (1929) --Blue of the Night / Bing Crosby (1933). ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs999:1692"">vhs999:1692Ж","The Movies, Race, and Ethnicity","African Americans","Race Movies/Black Cast Films"
"Boarding House Blues (1948)","
                    Directed by Josh Binney. Cast: Dusty Fletcher,Lucky Millinder and Orchestra, Bull MooseJackson, Jackie ""Moms"" Mabley, Una MaeCarlisle, Berry Bros., Marie Cooke. An ""evil""landlord threatens to evict ""Moms"" and hertenants from their boardinghouse because shecan't pay the rent. Since the tenants aremostly entertainers they decide to put on ashow to raise the money. 90 min. ;
                    
                      â€¢149;Ѭhref=""http://us.imdb.com/title/tt0040176/"">Creditsand other information from the InternetMovie DatabaseЖ
                    
                  ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4920"">DVD X4920Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1221"">vhs 999:1221Ж","The Movies, Race, and Ethnicity","African Americans","Race Movies/Black Cast Films"
